cordon,zone_ext,direction,flux_type,charge,classe_distance,nb_pl_jour,distance_km,dep_ext,reg_ext,mz_ext,com_ext
pagny,4599,entrant,E,C,D3,0.0,214.6,,,,
pagny,4599,entrant,E,V,D2,0.0,179.0,,,,
pagny,4599,entrant,E,V,D3,0.0,221.4,,,,
pagny,4599,sortant,E,C,D2,0.0,180.4,,,,
pagny,4599,sortant,E,C,D3,0.0,221.5,,,,
pagny,4600,entrant,E,C,D2,0.0,163.3,,,,
pagny,4600,entrant,E,V,D2,0.0,164.9,,,,
pagny,4600,sortant,E,C,D2,0.0,162.7,,,,
pagny,4600,sortant,E,C,D3,0.0,219.2,,,,
pagny,4602,entrant,E,C,D2,0.0,152.9,,,,
pagny,4602,entrant,E,C,D3,0.0,218.5,,,,
pagny,4602,entrant,E,V,D2,0.01,153.8,,,,
pagny,4602,entrant,E,V,D3,0.0,218.5,,,,
pagny,4602,sortant,E,C,D2,0.01,157.5,,,,
pagny,4602,sortant,E,C,D3,0.0,211.7,,,,
pagny,4602,sortant,E,V,D2,0.0,135.9,,,,
pagny,4603,entrant,E,C,D2,0.0,181.1,,,,
pagny,4603,entrant,E,C,D3,0.0,228.2,,,,
pagny,4603,entrant,E,V,D2,0.01,182.4,,,,
pagny,4603,entrant,E,V,D3,0.01,231.2,,,,
pagny,4603,sortant,E,C,D2,0.02,183.9,,,,
pagny,4603,sortant,E,C,D3,0.02,234.3,,,,
pagny,4603,sortant,E,V,D2,0.0,182.6,,,,
pagny,4603,sortant,E,V,D3,0.0,209.1,,,,
pagny,4604,entrant,E,C,D3,0.0,249.8,,,,
pagny,4604,entrant,E,V,D3,0.01,253.4,,,,
pagny,4604,sortant,E,C,D3,0.02,269.2,,,,
pagny,4604,sortant,E,V,D3,0.0,238.1,,,,
pagny,4606,entrant,E,C,D2,0.0,170.8,,,,
pagny,4606,entrant,E,V,D2,0.0,172.6,,,,
pagny,4606,entrant,E,V,D3,0.0,201.0,,,,
pagny,4606,sortant,E,C,D2,0.0,170.0,,,,
pagny,4606,sortant,E,C,D3,0.0,219.1,,,,
pagny,4607,entrant,E,C,D2,0.0,194.8,,,,
pagny,4607,entrant,E,C,D3,0.0,237.8,,,,
pagny,4607,entrant,E,V,D2,0.0,193.1,,,,
pagny,4607,entrant,E,V,D3,0.0,238.6,,,,
pagny,4607,sortant,E,C,D2,0.0,193.4,,,,
pagny,4607,sortant,E,C,D3,0.01,240.3,,,,
pagny,4607,sortant,E,V,D2,0.0,194.1,,,,
pagny,4607,sortant,E,V,D3,0.0,229.8,,,,
pagny,4608,entrant,E,C,D2,0.0,106.9,,,,
pagny,4608,entrant,E,V,D2,0.0,107.1,,,,
pagny,4608,sortant,E,C,D2,0.0,111.0,,,,
pagny,4609,entrant,E,C,D2,0.0,175.3,,,,
pagny,4609,entrant,E,C,D3,0.0,206.5,,,,
pagny,4609,entrant,E,V,D2,0.0,174.4,,,,
pagny,4609,entrant,E,V,D3,0.0,213.4,,,,
pagny,4609,sortant,E,C,D2,0.0,176.4,,,,
pagny,4609,sortant,E,C,D3,0.0,214.1,,,,
pagny,4610,entrant,E,C,D2,0.0,132.9,,,,
pagny,4610,entrant,E,V,D2,0.0,134.5,,,,
pagny,4610,sortant,E,C,D2,0.0,135.9,,,,
pagny,4611,entrant,E,C,D2,0.0,117.2,,,,
pagny,4611,entrant,E,V,D2,0.0,117.2,,,,
pagny,4611,sortant,E,C,D2,0.0,120.9,,,,
pagny,4612,entrant,E,C,D3,0.0,267.6,,,,
pagny,4612,entrant,E,V,D3,0.01,259.5,,,,
pagny,4612,sortant,E,C,D3,0.01,265.3,,,,
pagny,4612,sortant,E,V,D3,0.0,268.8,,,,
pagny,4613,entrant,E,C,D2,0.0,172.8,,,,
pagny,4613,entrant,E,V,D2,0.0,174.6,,,,
pagny,4613,entrant,E,V,D3,0.0,203.0,,,,
pagny,4613,sortant,E,C,D2,0.0,172.0,,,,
pagny,4613,sortant,E,C,D3,0.0,221.1,,,,
pagny,4615,entrant,E,C,D3,0.0,305.9,,,,
pagny,4615,entrant,E,V,D3,0.0,301.2,,,,
pagny,4615,sortant,E,C,D3,0.0,305.7,,,,
pagny,4618,entrant,E,C,D2,0.0,106.0,,,,
pagny,4618,entrant,E,V,D2,0.0,106.2,,,,
pagny,4618,sortant,E,C,D2,0.0,110.8,,,,
pagny,4619,entrant,E,C,D2,0.01,180.6,,,,
pagny,4619,entrant,E,C,D3,0.01,234.9,,,,
pagny,4619,entrant,E,V,D2,0.02,182.2,,,,
pagny,4619,entrant,E,V,D3,0.02,234.6,,,,
pagny,4619,sortant,E,C,D2,0.04,184.5,,,,
pagny,4619,sortant,E,C,D3,0.03,234.9,,,,
pagny,4619,sortant,E,V,D2,0.0,183.2,,,,
pagny,4619,sortant,E,V,D3,0.0,212.8,,,,
pagny,4620,entrant,E,C,D2,0.0,150.2,,,,
pagny,4620,entrant,E,V,D2,0.0,151.8,,,,
pagny,4620,sortant,E,C,D2,0.0,151.1,,,,
pagny,4620,sortant,E,C,D3,0.0,217.1,,,,
pagny,4621,entrant,E,C,D2,0.0,156.8,,,,
pagny,4621,entrant,E,V,D2,0.0,160.4,,,,
pagny,4621,sortant,E,C,D2,0.0,156.9,,,,
pagny,4621,sortant,E,C,D3,0.0,214.2,,,,
pagny,4622,entrant,E,C,D2,0.0,187.1,,,,
pagny,4622,entrant,E,C,D3,0.0,223.4,,,,
pagny,4622,entrant,E,V,D2,0.0,188.7,,,,
pagny,4622,entrant,E,V,D3,0.0,220.4,,,,
pagny,4622,sortant,E,C,D2,0.0,188.1,,,,
pagny,4622,sortant,E,C,D3,0.01,224.7,,,,
pagny,4622,sortant,E,V,D3,0.0,221.8,,,,
pagny,4623,entrant,E,C,D2,0.0,121.8,,,,
pagny,4623,entrant,E,V,D2,0.0,119.6,,,,
pagny,4623,sortant,E,C,D2,0.0,124.6,,,,
pagny,4625,entrant,E,C,D3,0.0,236.4,,,,
pagny,4625,entrant,E,V,D2,0.0,198.5,,,,
pagny,4625,entrant,E,V,D3,0.0,243.7,,,,
pagny,4625,sortant,E,C,D2,0.0,198.9,,,,
pagny,4625,sortant,E,C,D3,0.0,243.0,,,,
pagny,4625,sortant,E,V,D2,0.0,199.9,,,,
pagny,4625,sortant,E,V,D3,0.0,214.2,,,,
pagny,4626,entrant,E,C,D2,0.0,179.2,,,,
pagny,4626,entrant,E,C,D3,0.0,222.0,,,,
pagny,4626,entrant,E,V,D2,0.01,180.7,,,,
pagny,4626,entrant,E,V,D3,0.01,228.1,,,,
pagny,4626,sortant,E,C,D2,0.01,183.4,,,,
pagny,4626,sortant,E,C,D3,0.02,234.9,,,,
pagny,4626,sortant,E,V,D2,0.0,178.6,,,,
pagny,4626,sortant,E,V,D3,0.0,207.6,,,,
pagny,4628,entrant,E,C,D2,0.0,136.5,,,,
pagny,4628,entrant,E,V,D2,0.0,133.5,,,,
pagny,4628,sortant,E,C,D2,0.0,138.8,,,,
pagny,4628,sortant,E,V,D2,0.0,140.2,,,,
pagny,4629,entrant,E,C,D3,0.0,266.8,,,,
pagny,4629,entrant,E,V,D3,0.0,262.0,,,,
pagny,4629,sortant,E,C,D3,0.0,267.1,,,,
pagny,4629,sortant,E,V,D3,0.0,271.8,,,,
pagny,4630,entrant,E,C,D2,0.0,182.1,,,,
pagny,4630,entrant,E,C,D3,0.0,225.9,,,,
pagny,4630,entrant,E,V,D2,0.0,181.8,,,,
pagny,4630,entrant,E,V,D3,0.0,226.4,,,,
pagny,4630,sortant,E,C,D2,0.0,183.9,,,,
pagny,4630,sortant,E,C,D3,0.0,228.3,,,,
pagny,4630,sortant,E,V,D2,0.0,180.3,,,,
pagny,4630,sortant,E,V,D3,0.0,216.0,,,,
pagny,4631,entrant,E,C,D2,0.0,114.3,,,,
pagny,4631,entrant,E,V,D2,0.0,114.1,,,,
pagny,4631,sortant,E,C,D2,0.0,118.0,,,,
pagny,4632,entrant,E,C,D2,0.0,176.2,,,,
pagny,4632,entrant,E,C,D3,0.0,224.0,,,,
pagny,4632,entrant,E,V,D2,0.0,180.1,,,,
pagny,4632,entrant,E,V,D3,0.01,221.6,,,,
pagny,4632,sortant,E,C,D2,0.0,183.9,,,,
pagny,4632,sortant,E,C,D3,0.01,237.1,,,,
pagny,4632,sortant,E,V,D2,0.0,175.6,,,,
pagny,4632,sortant,E,V,D3,0.0,210.5,,,,
pagny,4633,entrant,E,C,D2,0.02,150.7,,,,
pagny,4633,entrant,E,V,D2,0.05,155.8,,,,
pagny,4633,sortant,E,C,D2,0.07,157.2,,,,
pagny,4633,sortant,E,C,D3,0.0,203.4,,,,
pagny,4633,sortant,E,V,D2,0.0,128.2,,,,
pagny,4635,entrant,E,C,D2,0.0,143.7,,,,
pagny,4635,entrant,E,C,D3,0.0,212.3,,,,
pagny,4635,entrant,E,V,D2,0.01,146.4,,,,
pagny,4635,entrant,E,V,D3,0.0,212.3,,,,
pagny,4635,sortant,E,C,D2,0.01,149.1,,,,
pagny,4635,sortant,E,C,D3,0.0,211.1,,,,
pagny,4635,sortant,E,V,D2,0.0,136.4,,,,
pagny,4636,entrant,E,C,D2,0.0,174.9,,,,
pagny,4636,entrant,E,C,D3,0.0,206.1,,,,
pagny,4636,entrant,E,V,D2,0.0,174.0,,,,
pagny,4636,entrant,E,V,D3,0.0,213.0,,,,
pagny,4636,sortant,E,C,D2,0.0,176.0,,,,
pagny,4636,sortant,E,C,D3,0.0,213.7,,,,
pagny,4637,entrant,E,C,D3,0.0,244.2,,,,
pagny,4637,entrant,E,V,D3,0.01,249.7,,,,
pagny,4637,sortant,E,C,D3,0.01,251.4,,,,
pagny,4637,sortant,E,V,D3,0.0,222.3,,,,
pagny,4638,entrant,E,C,D2,0.0,195.7,,,,
pagny,4638,entrant,E,C,D3,0.0,231.2,,,,
pagny,4638,entrant,E,V,D2,0.0,195.4,,,,
pagny,4638,entrant,E,V,D3,0.0,236.9,,,,
pagny,4638,sortant,E,C,D2,0.0,194.0,,,,
pagny,4638,sortant,E,C,D3,0.0,235.4,,,,
pagny,4642,entrant,E,C,D2,0.0,123.1,,,,
pagny,4642,entrant,E,V,D2,0.01,124.5,,,,
pagny,4642,sortant,E,C,D2,0.02,144.1,,,,
pagny,4642,sortant,E,V,D2,0.0,119.5,,,,
pagny,4643,entrant,E,C,D2,0.0,111.3,,,,
pagny,4643,entrant,E,V,D2,0.0,111.3,,,,
pagny,4643,sortant,E,C,D2,0.0,115.0,,,,
pagny,4644,entrant,E,C,D3,0.0,273.3,,,,
pagny,4644,entrant,E,V,D3,0.0,268.6,,,,
pagny,4644,sortant,E,C,D3,0.0,273.2,,,,
pagny,4645,entrant,E,C,D2,0.0,147.0,,,,
pagny,4645,entrant,E,V,D2,0.0,150.3,,,,
pagny,4645,sortant,E,C,D2,0.0,148.1,,,,
pagny,4645,sortant,E,C,D3,0.0,218.2,,,,
pagny,4646,entrant,E,C,D2,0.0,109.7,,,,
pagny,4646,entrant,E,V,D2,0.0,109.7,,,,
pagny,4646,sortant,E,C,D2,0.0,113.4,,,,
pagny,4649,entrant,E,C,D3,0.0,235.1,,,,
pagny,4649,entrant,E,V,D3,0.0,240.8,,,,
pagny,4649,sortant,E,C,D3,0.0,239.5,,,,
pagny,4650,entrant,E,C,D2,0.0,183.6,,,,
pagny,4650,entrant,E,C,D3,0.0,220.0,,,,
pagny,4650,entrant,E,V,D2,0.0,184.4,,,,
pagny,4650,entrant,E,V,D3,0.0,226.8,,,,
pagny,4650,sortant,E,C,D2,0.0,183.4,,,,
pagny,4650,sortant,E,C,D3,0.0,226.0,,,,
pagny,4651,entrant,E,C,D2,0.0,143.7,,,,
pagny,4651,entrant,E,V,D2,0.01,136.4,,,,
pagny,4651,sortant,E,C,D2,0.01,142.6,,,,
pagny,4651,sortant,E,V,D2,0.0,142.8,,,,
pagny,4652,entrant,E,C,D2,0.0,195.0,,,,
pagny,4652,entrant,E,C,D3,0.0,231.4,,,,
pagny,4652,entrant,E,V,D2,0.0,194.4,,,,
pagny,4652,entrant,E,V,D3,0.0,236.5,,,,
pagny,4652,sortant,E,C,D2,0.0,193.8,,,,
pagny,4652,sortant,E,C,D3,0.0,236.0,,,,
pagny,4653,entrant,E,C,D2,0.01,181.2,,,,
pagny,4653,entrant,E,C,D3,0.0,222.2,,,,
pagny,4653,entrant,E,V,D2,0.03,180.9,,,,
pagny,4653,entrant,E,V,D3,0.0,225.8,,,,
pagny,4653,sortant,E,C,D2,0.03,181.2,,,,
pagny,4653,sortant,E,C,D3,0.0,225.1,,,,
pagny,4653,sortant,E,V,D2,0.0,186.9,,,,
pagny,4657,entrant,E,C,D2,0.0,179.6,,,,
pagny,4657,entrant,E,C,D3,0.0,215.4,,,,
pagny,4657,entrant,E,V,D2,0.01,182.5,,,,
pagny,4657,entrant,E,V,D3,0.0,210.6,,,,
pagny,4657,sortant,E,C,D2,0.01,180.5,,,,
pagny,4657,sortant,E,C,D3,0.0,228.8,,,,
pagny,4657,sortant,E,V,D2,0.0,175.6,,,,
pagny,4658,entrant,E,C,D2,0.0,194.3,,,,
pagny,4658,entrant,E,C,D3,0.0,233.1,,,,
pagny,4658,entrant,E,V,D2,0.0,192.8,,,,
pagny,4658,entrant,E,V,D3,0.0,238.0,,,,
pagny,4658,sortant,E,C,D2,0.0,193.0,,,,
pagny,4658,sortant,E,C,D3,0.0,237.5,,,,
pagny,4658,sortant,E,V,D2,0.0,193.3,,,,
pagny,4658,sortant,E,V,D3,0.0,221.3,,,,
pagny,4659,entrant,E,C,D2,0.0,141.9,,,,
pagny,4659,entrant,E,V,D2,0.01,137.3,,,,
pagny,4659,sortant,E,C,D2,0.01,145.3,,,,
pagny,4659,sortant,E,V,D2,0.0,141.5,,,,
pagny,4660,entrant,E,C,D2,0.0,106.6,,,,
pagny,4660,entrant,E,V,D2,0.0,106.4,,,,
pagny,4660,sortant,E,C,D2,0.0,110.7,,,,
pagny,4661,entrant,E,C,D2,0.0,173.9,,,,
pagny,4661,entrant,E,C,D3,0.0,212.9,,,,
pagny,4661,entrant,E,V,D2,0.0,178.0,,,,
pagny,4661,entrant,E,V,D3,0.0,218.8,,,,
pagny,4661,sortant,E,C,D2,0.0,179.7,,,,
pagny,4661,sortant,E,C,D3,0.0,219.0,,,,
pagny,4661,sortant,E,V,D2,0.0,178.3,,,,
pagny,4662,entrant,E,C,D2,0.0,169.6,,,,
pagny,4662,entrant,E,V,D2,0.0,173.7,,,,
pagny,4662,sortant,E,C,D2,0.0,169.8,,,,
pagny,4662,sortant,E,C,D3,0.0,226.9,,,,
pagny,4663,entrant,E,C,D2,0.0,177.0,,,,
pagny,4663,entrant,E,C,D3,0.0,217.0,,,,
pagny,4663,entrant,E,V,D2,0.0,179.5,,,,
pagny,4663,entrant,E,V,D3,0.01,217.4,,,,
pagny,4663,sortant,E,C,D2,0.01,182.1,,,,
pagny,4663,sortant,E,C,D3,0.01,234.7,,,,
pagny,4663,sortant,E,V,D2,0.0,175.2,,,,
pagny,4663,sortant,E,V,D3,0.0,205.8,,,,
pagny,4664,entrant,E,C,D3,0.0,264.9,,,,
pagny,4664,entrant,E,V,D3,0.0,260.2,,,,
pagny,4664,sortant,E,C,D3,0.0,265.2,,,,
pagny,4664,sortant,E,V,D3,0.0,270.0,,,,
pagny,4665,entrant,E,C,D2,0.0,144.7,,,,
pagny,4665,entrant,E,V,D2,0.0,146.0,,,,
pagny,4665,sortant,E,C,D2,0.0,146.0,,,,
pagny,4665,sortant,E,C,D3,0.0,210.3,,,,
pagny,4666,entrant,E,C,D2,0.0,193.2,,,,
pagny,4666,entrant,E,C,D3,0.01,257.9,,,,
pagny,4666,entrant,E,V,D2,0.01,192.4,,,,
pagny,4666,entrant,E,V,D3,0.03,259.5,,,,
pagny,4666,sortant,E,C,D2,0.01,193.3,,,,
pagny,4666,sortant,E,C,D3,0.04,258.9,,,,
pagny,4666,sortant,E,V,D2,0.0,192.6,,,,
pagny,4666,sortant,E,V,D3,0.0,231.5,,,,
pagny,4667,entrant,E,C,D2,0.0,196.9,,,,
pagny,4667,entrant,E,C,D3,0.0,240.1,,,,
pagny,4667,entrant,E,V,D2,0.0,196.4,,,,
pagny,4667,entrant,E,V,D3,0.01,242.5,,,,
pagny,4667,sortant,E,C,D2,0.0,196.3,,,,
pagny,4667,sortant,E,C,D3,0.01,248.3,,,,
pagny,4667,sortant,E,V,D2,0.0,197.1,,,,
pagny,4667,sortant,E,V,D3,0.0,229.4,,,,
pagny,4668,entrant,E,C,D2,0.0,142.2,,,,
pagny,4668,entrant,E,V,D2,0.01,138.9,,,,
pagny,4668,sortant,E,C,D2,0.01,153.6,,,,
pagny,4668,sortant,E,V,D2,0.0,142.9,,,,
pagny,4669,entrant,E,C,D2,0.0,173.6,,,,
pagny,4669,entrant,E,C,D3,0.0,210.1,,,,
pagny,4669,entrant,E,V,D2,0.0,174.5,,,,
pagny,4669,entrant,E,V,D3,0.0,216.9,,,,
pagny,4669,sortant,E,C,D2,0.0,175.9,,,,
pagny,4669,sortant,E,C,D3,0.0,216.9,,,,
pagny,4670,entrant,E,C,D2,0.0,153.7,,,,
pagny,4670,entrant,E,V,D2,0.0,154.9,,,,
pagny,4670,sortant,E,C,D2,0.0,153.4,,,,
pagny,4670,sortant,E,C,D3,0.0,209.7,,,,
pagny,4671,entrant,E,C,D2,0.0,183.6,,,,
pagny,4671,entrant,E,C,D3,0.0,227.4,,,,
pagny,4671,entrant,E,V,D2,0.0,183.4,,,,
pagny,4671,entrant,E,V,D3,0.0,227.9,,,,
pagny,4671,sortant,E,C,D2,0.0,183.7,,,,
pagny,4671,sortant,E,C,D3,0.0,229.3,,,,
pagny,4671,sortant,E,V,D2,0.0,181.8,,,,
pagny,4671,sortant,E,V,D3,0.0,217.5,,,,
pagny,4673,entrant,E,C,D2,0.0,157.5,,,,
pagny,4673,entrant,E,V,D2,0.0,158.8,,,,
pagny,4673,sortant,E,C,D2,0.0,157.3,,,,
pagny,4673,sortant,E,C,D3,0.0,213.6,,,,
pagny,4675,entrant,E,C,D2,0.0,190.8,,,,
pagny,4675,entrant,E,C,D3,0.0,227.1,,,,
pagny,4675,entrant,E,V,D2,0.0,191.2,,,,
pagny,4675,entrant,E,V,D3,0.01,225.3,,,,
pagny,4675,sortant,E,C,D2,0.0,191.1,,,,
pagny,4675,sortant,E,C,D3,0.01,232.7,,,,
pagny,4675,sortant,E,V,D3,0.0,225.7,,,,
pagny,4676,entrant,E,C,D3,0.0,241.6,,,,
pagny,4676,entrant,E,V,D3,0.0,248.1,,,,
pagny,4676,sortant,E,C,D3,0.0,246.3,,,,
pagny,4676,sortant,E,V,D3,0.0,215.9,,,,
pagny,4677,entrant,E,C,D2,0.0,173.8,,,,
pagny,4677,entrant,E,C,D3,0.0,210.3,,,,
pagny,4677,entrant,E,V,D2,0.0,174.7,,,,
pagny,4677,entrant,E,V,D3,0.0,217.1,,,,
pagny,4677,sortant,E,C,D2,0.0,176.1,,,,
pagny,4677,sortant,E,C,D3,0.0,217.1,,,,
pagny,4678,entrant,E,C,D2,0.0,182.1,,,,
pagny,4678,entrant,E,C,D3,0.0,225.8,,,,
pagny,4678,entrant,E,V,D2,0.0,181.8,,,,
pagny,4678,entrant,E,V,D3,0.0,226.4,,,,
pagny,4678,sortant,E,C,D2,0.0,183.8,,,,
pagny,4678,sortant,E,C,D3,0.0,228.3,,,,
pagny,4678,sortant,E,V,D2,0.0,180.2,,,,
pagny,4678,sortant,E,V,D3,0.0,215.9,,,,
pagny,4679,entrant,E,C,D2,0.0,176.0,,,,
pagny,4679,entrant,E,C,D3,0.0,207.2,,,,
pagny,4679,entrant,E,V,D2,0.0,175.1,,,,
pagny,4679,entrant,E,V,D3,0.0,214.1,,,,
pagny,4679,sortant,E,C,D2,0.0,174.9,,,,
pagny,4679,sortant,E,C,D3,0.0,214.2,,,,
pagny,4681,entrant,E,C,D2,0.0,147.5,,,,
pagny,4681,entrant,E,V,D2,0.0,149.1,,,,
pagny,4681,sortant,E,C,D2,0.0,148.4,,,,
pagny,4681,sortant,E,C,D3,0.0,214.3,,,,
pagny,4682,entrant,E,C,D2,0.0,114.9,,,,
pagny,4682,entrant,E,V,D2,0.0,115.4,,,,
pagny,4682,sortant,E,C,D2,0.0,118.9,,,,
pagny,4683,entrant,E,C,D3,0.01,267.9,,,,
pagny,4683,entrant,E,V,D3,0.04,273.6,,,,
pagny,4683,sortant,E,C,D3,0.06,275.0,,,,
pagny,4683,sortant,E,V,D3,0.0,252.0,,,,
pagny,4684,entrant,E,C,D2,0.0,115.1,,,,
pagny,4684,entrant,E,V,D2,0.0,115.1,,,,
pagny,4684,sortant,E,C,D2,0.0,118.8,,,,
pagny,4685,entrant,E,C,D2,0.0,172.7,,,,
pagny,4685,entrant,E,C,D3,0.0,211.7,,,,
pagny,4685,entrant,E,V,D2,0.0,176.8,,,,
pagny,4685,entrant,E,V,D3,0.0,217.6,,,,
pagny,4685,sortant,E,C,D2,0.0,178.5,,,,
pagny,4685,sortant,E,C,D3,0.0,217.8,,,,
pagny,4685,sortant,E,V,D2,0.0,177.2,,,,
pagny,4686,entrant,E,C,D2,0.01,175.3,,,,
pagny,4686,entrant,E,C,D3,0.0,217.8,,,,
pagny,4686,entrant,E,V,D2,0.02,175.8,,,,
pagny,4686,entrant,E,V,D3,0.0,221.8,,,,
pagny,4686,sortant,E,C,D2,0.03,176.6,,,,
pagny,4686,sortant,E,C,D3,0.0,220.6,,,,
pagny,4686,sortant,E,V,D2,0.0,181.0,,,,
pagny,4687,entrant,E,C,D2,0.0,196.9,,,,
pagny,4687,entrant,E,C,D3,0.0,231.3,,,,
pagny,4687,entrant,E,V,D2,0.0,196.9,,,,
pagny,4687,entrant,E,V,D3,0.0,237.7,,,,
pagny,4687,sortant,E,C,D2,0.0,195.4,,,,
pagny,4687,sortant,E,C,D3,0.0,236.6,,,,
pagny,4688,entrant,E,C,D2,0.0,152.9,,,,
pagny,4688,entrant,E,V,D2,0.0,153.0,,,,
pagny,4688,entrant,E,V,D3,0.0,217.3,,,,
pagny,4688,sortant,E,C,D2,0.0,155.3,,,,
pagny,4688,sortant,E,C,D3,0.0,216.8,,,,
pagny,4688,sortant,E,V,D2,0.0,132.8,,,,
pagny,4689,entrant,E,C,D2,0.0,112.6,,,,
pagny,4689,entrant,E,V,D2,0.0,112.5,,,,
pagny,4689,sortant,E,C,D2,0.0,116.4,,,,
pagny,4691,entrant,E,C,D2,0.0,179.6,,,,
pagny,4691,entrant,E,C,D3,0.0,217.6,,,,
pagny,4691,entrant,E,V,D2,0.01,181.5,,,,
pagny,4691,entrant,E,V,D3,0.01,222.4,,,,
pagny,4691,sortant,E,C,D2,0.01,183.3,,,,
pagny,4691,sortant,E,C,D3,0.01,235.7,,,,
pagny,4691,sortant,E,V,D2,0.0,171.6,,,,
pagny,4691,sortant,E,V,D3,0.0,208.2,,,,
pagny,4692,entrant,E,C,D2,0.0,129.1,,,,
pagny,4692,entrant,E,V,D2,0.0,126.6,,,,
pagny,4692,sortant,E,C,D2,0.0,131.3,,,,
pagny,4692,sortant,E,V,D2,0.0,132.7,,,,
pagny,4693,entrant,E,C,D2,0.0,117.7,,,,
pagny,4693,entrant,E,V,D2,0.0,117.7,,,,
pagny,4693,sortant,E,C,D2,0.0,121.4,,,,
pagny,4694,entrant,E,C,D2,0.0,191.2,,,,
pagny,4694,entrant,E,C,D3,0.0,230.2,,,,
pagny,4694,entrant,E,V,D2,0.0,190.7,,,,
pagny,4694,entrant,E,V,D3,0.0,235.1,,,,
pagny,4694,sortant,E,C,D2,0.0,189.5,,,,
pagny,4694,sortant,E,C,D3,0.0,233.8,,,,
pagny,4694,sortant,E,V,D2,0.0,188.7,,,,
pagny,4694,sortant,E,V,D3,0.0,216.7,,,,
pagny,4695,entrant,E,C,D2,0.0,179.0,,,,
pagny,4695,entrant,E,C,D3,0.0,215.5,,,,
pagny,4695,entrant,E,V,D2,0.0,179.9,,,,
pagny,4695,entrant,E,V,D3,0.0,222.3,,,,
pagny,4695,sortant,E,C,D2,0.0,178.9,,,,
pagny,4695,sortant,E,C,D3,0.0,221.4,,,,
pagny,4696,entrant,E,C,D3,0.01,250.9,,,,
pagny,4696,entrant,E,V,D3,0.03,260.7,,,,
pagny,4696,sortant,E,C,D3,0.04,266.8,,,,
pagny,4696,sortant,E,V,D3,0.0,250.2,,,,
pagny,4701,entrant,E,C,D2,0.0,195.6,,,,
pagny,4701,entrant,E,C,D3,0.0,241.6,,,,
pagny,4701,entrant,E,V,D2,0.0,195.1,,,,
pagny,4701,entrant,E,V,D3,0.01,246.2,,,,
pagny,4701,sortant,E,C,D2,0.0,195.0,,,,
pagny,4701,sortant,E,C,D3,0.02,259.9,,,,
pagny,4701,sortant,E,V,D2,0.0,195.0,,,,
pagny,4701,sortant,E,V,D3,0.0,232.4,,,,
pagny,4702,entrant,E,C,D2,0.0,166.8,,,,
pagny,4702,entrant,E,V,D2,0.0,170.3,,,,
pagny,4702,entrant,E,V,D3,0.0,235.4,,,,
pagny,4702,sortant,E,C,D2,0.0,166.9,,,,
pagny,4702,sortant,E,C,D3,0.0,216.5,,,,
pagny,4702,sortant,E,V,D2,0.0,142.1,,,,
pagny,4703,entrant,E,C,D2,0.0,117.6,,,,
pagny,4703,entrant,E,V,D2,0.0,117.6,,,,
pagny,4703,sortant,E,C,D2,0.0,121.3,,,,
pagny,4704,entrant,E,C,D2,0.0,158.1,,,,
pagny,4704,entrant,E,V,D2,0.0,159.6,,,,
pagny,4704,sortant,E,C,D2,0.0,157.5,,,,
pagny,4704,sortant,E,C,D3,0.0,213.9,,,,
pagny,4706,entrant,E,C,D2,0.0,178.4,,,,
pagny,4706,entrant,E,C,D3,0.0,223.6,,,,
pagny,4706,entrant,E,V,D2,0.0,179.3,,,,
pagny,4706,entrant,E,V,D3,0.01,224.0,,,,
pagny,4706,sortant,E,C,D2,0.0,183.9,,,,
pagny,4706,sortant,E,C,D3,0.01,241.2,,,,
pagny,4706,sortant,E,V,D2,0.0,176.8,,,,
pagny,4706,sortant,E,V,D3,0.0,213.6,,,,
pagny,4709,entrant,E,C,D3,0.0,241.8,,,,
pagny,4709,entrant,E,V,D3,0.01,241.2,,,,
pagny,4709,sortant,E,C,D3,0.02,254.1,,,,
pagny,4709,sortant,E,V,D3,0.0,242.9,,,,
pagny,4710,entrant,E,C,D2,0.0,152.9,,,,
pagny,4710,entrant,E,C,D3,0.0,209.8,,,,
pagny,4710,entrant,E,V,D2,0.01,155.3,,,,
pagny,4710,entrant,E,V,D3,0.0,219.3,,,,
pagny,4710,sortant,E,C,D2,0.01,158.0,,,,
pagny,4710,sortant,E,C,D3,0.0,207.3,,,,
pagny,4710,sortant,E,V,D2,0.0,138.9,,,,
pagny,4711,entrant,E,C,D2,0.0,114.6,,,,
pagny,4711,entrant,E,V,D2,0.0,114.6,,,,
pagny,4711,sortant,E,C,D2,0.0,118.5,,,,
pagny,4713,entrant,E,C,D2,0.0,149.1,,,,
pagny,4713,entrant,E,V,D2,0.0,152.3,,,,
pagny,4713,sortant,E,C,D2,0.0,150.1,,,,
pagny,4713,sortant,E,C,D3,0.0,220.2,,,,
pagny,4714,entrant,E,C,D2,0.0,133.7,,,,
pagny,4714,entrant,E,V,D2,0.0,135.0,,,,
pagny,4714,sortant,E,C,D2,0.0,137.0,,,,
pagny,4715,entrant,E,C,D3,0.01,252.0,,,,
pagny,4715,entrant,E,V,D3,0.02,254.0,,,,
pagny,4715,sortant,E,C,D3,0.02,268.5,,,,
pagny,4715,sortant,E,V,D3,0.0,253.4,,,,
pagny,4717,entrant,E,C,D2,0.01,160.0,,,,
pagny,4717,entrant,E,C,D3,0.0,212.9,,,,
